rainfall_mm,temperature_c,humidity_percent,soil_ph,nitrogen,phosphorus,potassium,sunlight_hours,area_hectares,crop_type,yield_tonnes
1498.366769,29.34091262,79.11177482,6.18577504,113.5391613,45.13078831,70.7403595,8.808728242,2.790206862,Wheat,10.29
1550.568431,34.76203546,54.13586782,6.400595364,83.86044511,24.60407702,41.38079697,7.150821564,2.90772362,Rice,9.42
627.8099759,33.68664611,85.9443268,7.21435727,70.20407429,44.54117686,54.21567836,8.790344746,1.803376549,Sorghum,7.65
1062.033213,34.30333898,72.75804362,6.892145246,47.08158779,63.8662023,62.34109332,8.68491365,1.613691713,Rice,7.69
1283.083997,27.06257891,55.70231718,6.044099956,45.38058356,42.01331715,68.96049261,5.974845103,1.725970146,Cassava,7.86
784.584667,28.00976133,64.56822227,6.072083698,86.87856112,27.40184018,84.03951904,8.739411252,2.151524224,Cassava,7.38
903.1546896,29.39008805,74.06093866,6.282501963,62.97977979,28.42264762,43.0430304,7.612119694,2.714735828,Wheat,7.04
612.8063017,26.08858483,59.30267805,6.145111134,59.33358996,53.2073816,68.31085805,8.649218098,2.249362287,Cassava,7.19
764.9413806,31.27391644,57.2507145,6.617201772,46.16625676,22.36625285,57.85379956,5.419934246,1.266666512,Maize,6.21
932.6801052,27.41450277,80.9034372,5.909796614,104.3917914,61.58973985,89.33080771,6.776190715,1.426623322,Cassava,8.04
1302.005271,20.87226676,51.59006046,6.169981727,98.36120705,25.82272218,68.13281089,6.078021061,2.129186682,Sorghum,8.09
847.2828148,23.29570631,56.58338371,6.436690897,116.3732431,52.90444001,80.16012189,8.924320756,1.851556658,Cassava,9.59
838.0700757,33.91716511,77.95935956,7.417882521,92.08255693,58.7572505,83.43817169,8.036997246,1.90661443,Sorghum,9.11
1371.985813,25.49646236,69.93327869,6.769981512,42.26961752,32.378435,45.0128637,8.532926238,1.328719384,Cassava,8.22
1145.143388,32.47379701,60.3877525,5.747514155,115.8687845,55.2341468,40.62322594,8.278846216,2.467816533,Rice,9.65
1048.579673,30.40510615,65.62670297,5.639944344,50.91598032,49.85567525,52.51009198,5.021520527,2.417136317,Cassava,6.52
1016.703743,24.70653928,78.54076716,6.410217638,95.58648875,20.65990412,30.56520685,7.239607722,2.955530086,Sorghum,8.98
772.2575429,24.67322948,53.12299562,7.26158632,64.83499212,31.52332237,73.83625071,5.797760622,1.100688401,Sorghum,5.82
703.6162537,34.44307864,59.90550998,7.491326606,54.09195528,21.0325925,83.74161681,7.320069007,1.378525,Sorghum,5.83
1234.75885,29.24702838,53.20769156,7.321376201,76.84202738,29.7577066,48.44303157,8.464887019,1.45796293,Rice,9.05
1161.961171,34.21534602,76.0686575,6.851433488,59.88550697,53.41475925,53.62816465,8.644169938,0.82384712,Sorghum,8.28
980.9038492,22.22558999,83.80575018,7.350086404,93.55405158,25.16673,50.4978529,8.857967569,0.84075306,Wheat,9.12
1156.489383,25.29394214,89.96650449,6.070778129,43.82178122,55.10914074,49.60435981,7.630325736,0.761629967,Rice,6.29
1136.767134,32.80208597,88.90989152,7.006264298,101.3486652,46.44680449,35.84399663,7.668238185,0.869449679,Maize,9.36
845.6610566,30.6137377,76.27970376,6.128651883,101.7635389,66.96578922,62.71557727,7.710746636,1.179448961,Wheat,9.03
1057.856808,33.79320184,79.7058498,6.153487983,42.79561341,47.03916132,80.43901948,8.442672475,2.587796814,Sorghum,7.92
814.7464854,26.39222719,74.55303421,6.835112984,66.76667373,54.63211619,65.45382045,7.267102299,2.157562059,Cassava,6.69
1474.416327,23.6085463,79.77955125,5.852913346,92.87731303,64.78418794,30.58263092,8.918710666,0.574189667,Sorghum,10.37
611.3676209,32.86340148,78.34816012,5.711621316,114.9931925,53.59661206,36.66261261,8.442214384,1.702262131,Sorghum,9.3
1338.446454,29.34565703,85.94052609,7.22255962,58.14333268,63.93430772,52.44239037,6.727097343,2.930830968,Maize,7.51
1359.874329,24.82228932,75.91703559,6.578648673,49.32825896,64.3876169,79.31288902,8.110841428,1.897883469,Maize,8.44
952.9656436,20.30177177,89.27096711,7.222314207,89.81442844,20.62035697,43.66296343,6.808199552,2.070212308,Wheat,7.87
1308.154517,31.82409047,72.22643703,6.812366856,104.8994159,55.99206552,87.28873993,8.498583602,0.923403194,Maize,9.27
733.1075249,21.89259525,84.6630077,6.364883692,84.78814855,66.59180538,45.32128229,8.055749942,1.676161905,Maize,8.57
812.7546591,32.79457521,77.19796694,5.689843365,83.34057562,62.58819261,34.01608849,6.665099189,2.513036176,Cassava,7.65
905.709575,27.60394341,79.65111907,5.805175506,87.59982106,56.01868626,80.99951216,5.446686895,1.324186736,Maize,7.41
1141.653949,30.5158535,79.20145182,6.006518348,41.11012896,54.6908489,84.54757724,8.19006818,2.056165258,Maize,7.59
1125.049751,20.18430146,87.83805451,6.66669331,71.26399871,22.22821679,51.74514386,5.014392407,1.310837845,Sorghum,7.08
1551.454924,22.31401046,71.81644436,5.87323464,102.6703304,48.11989036,42.1341611,8.464965193,2.460059457,Rice,10.64
1221.132463,30.69349478,82.21305035,5.684561295,95.40644669,60.770405,32.45194726,6.188212722,1.31002904,Wheat,8.61
1454.582395,31.70527084,76.25685884,7.109446362,76.27437605,63.74402952,44.05295059,7.818307526,1.104377962,Sorghum,9.72
1108.856489,22.68725904,89.71063884,6.040146136,118.823578,66.81673408,62.54649052,5.367852331,2.238537029,Cassava,8.45
1445.717662,26.6795165,59.56161837,7.105648329,83.60622605,29.88150024,86.97231846,8.792392907,1.417624184,Cassava,9.88
917.2267346,20.99532892,85.67225658,7.496232629,68.0324411,57.23731317,33.94624754,6.478821758,0.771879415,Rice,6.82
655.3499372,28.83186561,82.0812395,6.405940502,81.93432884,33.53650085,74.18323685,6.444293069,0.668747551,Maize,6.98
1035.877789,20.97819012,82.2593729,7.31601038,59.87153434,44.27548784,61.14378386,8.940004866,0.664048946,Sorghum,8.33
1267.882368,25.18647475,70.07224848,5.934069141,52.81938241,32.17826493,34.27571786,6.112361189,2.225877305,Maize,7.54
600.387413,21.88673,83.71477715,6.04347674,112.9759111,63.72730574,39.29562205,8.592608169,2.069587076,Maize,9.89
1230.286805,32.79019798,66.20223058,6.970526593,93.42114851,58.5757334,69.61133695,5.320219203,1.231777506,Sorghum,6.83
686.2987233,22.71783033,61.46668485,6.426636971,109.9619189,45.78081411,69.11429765,6.703820607,2.67515588,Rice,7.81
1262.621454,21.3594538,69.10004829,7.154468409,98.69242821,65.26555739,43.66007034,8.908688657,1.21269417,Rice,9.94
710.3387385,30.21966412,86.02225083,7.342686544,88.56297941,46.76324354,89.63948539,7.317702876,2.81864581,Cassava,7.41
1516.595051,24.34270694,50.55004302,6.378336816,108.9096109,61.80671085,66.22015125,5.62663364,0.768969285,Cassava,9.07
1248.161017,33.58796622,84.79572705,6.633806364,79.03241445,56.76296066,50.97874155,7.501562521,0.557881084,Rice,8.9
1424.312561,34.97048413,88.18825969,6.219789681,82.48810256,31.81084816,48.17924432,6.829384407,2.367702267,Cassava,8.71
1156.496918,23.22774563,53.13914792,6.579147719,91.02479876,52.05011452,51.3950631,5.949447184,1.050966098,Wheat,7.91
640.5239401,22.77025028,82.74424508,5.506102532,43.5110882,26.35094701,55.21443496,6.334951337,0.944589645,Rice,5.82
852.0219747,24.85547048,76.63379873,6.08339779,82.44982506,52.56419222,61.15177779,6.653139055,1.369735034,Rice,7.6
1377.749916,31.08498492,77.84912257,6.249354226,102.0589301,67.8851816,71.33877115,6.631597004,2.491203157,Rice,9.6
1313.182532,31.54880081,76.69745853,5.684040917,78.8093776,22.82449374,56.85294918,7.865707954,1.553138679,Maize,9.06
601.6302519,25.5392764,52.71035933,7.061192777,102.7001255,60.31892947,31.81963148,5.129077236,2.758623397,Cassava,7.03
1395.454392,26.71795556,71.85888371,5.954761447,113.8879964,35.09005514,43.06867136,7.1016141,0.976284307,Cassava,9.36
1286.691629,27.72673175,55.91217816,5.634492837,50.95627958,26.83123276,48.77103151,8.333082597,0.643235051,Sorghum,8.07
1153.333179,31.44324261,86.8476581,6.324176417,48.46678515,30.67577717,47.23485782,8.144390578,2.216608294,Maize,7.47
809.0053234,32.58118258,84.36623377,7.26487755,62.0003351,26.68651225,36.23744442,6.600351014,1.573312026,Cassava,6.58
1226.892142,31.82319065,60.76611578,6.034279194,93.53242099,56.30681402,87.58575848,8.399762683,2.55512851,Wheat,9.77
1292.314224,21.7772995,82.36964902,7.370643452,71.25742532,35.68309792,61.34889854,8.825822402,0.627080685,Sorghum,9.58
1388.749167,28.50161607,86.82251989,5.769047517,59.61204774,35.34781515,30.52064458,6.482677029,0.901649595,Wheat,8.1
1324.626152,26.22429211,78.17837788,6.087306539,50.55341979,26.59945118,42.19582515,5.46086277,1.051367685,Sorghum,6.12
942.9465615,20.79100975,85.6883637,5.776321984,67.89326685,38.97396252,76.32757614,6.934171413,1.457390722,Cassava,7.64
1295.874699,28.95522126,53.12538335,6.125400502,118.2886503,44.16676015,55.45158419,5.599679205,2.597675435,Maize,7.99
1581.468987,21.9130023,69.35308395,5.902490624,96.14111134,39.58434385,68.90807336,6.353644735,1.911364967,Sorghum,8.31
1069.136975,25.61547466,71.50099171,6.267597354,104.4815022,44.76188001,84.18763599,5.891216963,0.780309699,Cassava,7.63
993.1193931,23.11116417,84.72865236,6.63580906,79.8071412,59.3872547,37.82202079,8.428058882,1.708260146,Cassava,8.37
736.4332295,32.29117199,68.43100842,6.709201085,111.4887109,64.53458161,83.56913349,6.667669837,2.374014704,Rice,8.46
941.7223064,26.95868693,85.65566593,7.111479903,116.2008964,38.17364949,39.06511618,8.641641692,1.732885968,Sorghum,9.44
1489.400791,30.98110389,84.99211622,6.809445871,104.9897611,26.01679994,88.09768135,5.723916891,0.56125692,Cassava,9.9
1316.418434,25.08849268,80.15327346,7.185120109,88.80093939,39.29960036,66.81447505,8.448921601,2.751179402,Rice,9.65
631.5166271,21.83597838,50.18056192,6.484884365,74.9112742,47.29008309,71.01880392,6.463134968,1.021443172,Cassava,6.54
1222.788342,24.87088434,74.59249555,6.580870787,56.68474639,51.26620124,36.57734516,6.924343387,2.299695147,Maize,8.17
1149.062722,31.19406601,60.92650351,5.59763706,44.47763021,33.43627427,54.46002553,7.150020822,2.394153237,Wheat,7.45
1063.208955,23.96730524,67.11209299,6.046792304,89.95700911,60.91034302,61.09132461,5.183357899,2.84937157,Rice,7.85
894.2840118,33.71765508,82.5227321,6.326250227,44.53630137,67.38519522,69.54322003,5.99861593,1.833840509,Wheat,5.49
693.5404998,24.01198319,51.90410673,5.63997302,52.52680348,27.92031853,44.8770951,8.749716929,1.939550057,Wheat,7.65
1022.50518,28.45699503,50.22846213,7.289493819,82.58505128,42.58253325,86.49611636,7.921632338,1.3435521,Wheat,8.51
1272.21508,23.1835835,55.6160596,5.658774995,73.78504737,31.06747348,34.89737452,8.820264784,2.333478358,Sorghum,9.47
1117.854508,31.15021224,74.45832689,5.856065188,90.67491552,54.05061344,44.24825035,6.280578589,1.458251649,Maize,7.61
1343.478124,25.19036406,77.67090479,7.365774787,109.5899717,56.87905647,41.59961902,7.928297474,2.089473515,Sorghum,10.07
1372.546823,33.03220881,62.45900456,6.788608145,62.01105482,37.31424696,61.23867266,6.736653567,2.001576506,Wheat,8.26
1569.800495,31.07180014,89.40047306,6.986881448,80.63350978,40.55028815,74.13962341,7.748497562,2.171911759,Wheat,10.14
1321.783844,33.0825817,59.1104123,6.629789458,88.26409501,34.64284189,89.27697689,8.142151665,1.303165256,Rice,10.04
611.4934215,26.96060507,63.72443888,7.208005936,103.3035928,36.60484634,81.88781865,8.654400024,1.881147123,Cassava,8.21
759.2370027,31.55492124,62.7737696,6.55456278,43.64709316,45.00452113,52.81587199,7.744261173,0.6019592,Maize,7.35
612.7781466,31.24945017,55.20816109,6.896112231,76.42211011,47.59956532,50.24083503,5.981865625,0.677618395,Cassava,6.81
1464.689987,29.15643823,89.31196637,7.200903801,109.5706614,49.89248403,34.85656227,8.653585048,0.794715585,Cassava,11.12
1072.408014,22.48505531,64.92787395,7.47677472,119.9807349,55.5417495,83.27953856,5.176826913,1.189928937,Wheat,8.36
968.9595494,20.17996471,65.07846222,5.68606317,81.39274416,20.22096544,46.22699331,8.465133611,1.032645135,Maize,8.77
1186.074369,20.00861018,68.88604856,6.031236079,66.89672098,49.93433188,82.46038651,5.726627623,2.420555059,Maize,7.84
648.9021774,24.90093749,58.75650759,7.331167967,54.23983251,48.93159591,39.88698995,6.893934861,1.533499753,Wheat,6.01
1213.995137,25.44004371,80.76908573,6.884968913,47.23735849,62.20940827,40.76556631,5.69643881,2.334367187,Sorghum,7.15
783.2510614,21.8359543,63.42331309,7.177424962,54.14470066,36.95364966,47.17523703,6.424243459,2.285679486,Rice,7.13
1240.403138,25.41648773,67.28963126,6.907245424,82.78043305,63.41700807,85.99100511,7.870829304,2.9730178,Maize,8.64
1196.536787,20.59746185,70.19408225,5.960018559,66.69705443,44.50350261,47.70304826,6.238486555,1.505040841,Wheat,7.1
1365.560263,25.92817644,83.27029202,7.265433979,100.0770789,39.8336581,73.27932678,5.620882018,2.152789398,Maize,8.28
1006.032064,29.83466622,80.19162369,6.625372976,91.39828744,30.67639657,65.56197328,6.841897155,1.570132149,Maize,7.33
905.3346624,30.49559642,72.31199023,5.559904215,43.88201841,48.50595005,80.77700873,5.175911245,1.768017335,Cassava,5.32
1451.135376,20.06671967,61.0317563,7.339840437,46.51756987,50.34982387,60.4429,5.606717453,0.606217525,Maize,7.97
777.2427773,30.36979743,71.85533247,6.215692851,93.1544397,29.59883888,57.41587926,7.197219926,1.646738851,Sorghum,7.96
997.5013769,31.11370459,76.24403866,6.778924171,111.3440516,69.67503287,64.03227199,6.393071511,2.447188373,Wheat,8.55
1124.508482,34.75201801,89.6402726,7.098428277,77.84125502,47.3612895,49.18449789,8.319382815,2.366365485,Wheat,8.17
1371.425288,22.08014507,65.94535885,6.574703381,49.97263749,38.43115132,35.24595134,8.835364909,2.378158324,Sorghum,8.04
934.1274372,22.16727353,71.44478508,7.14103198,41.52292174,25.16543348,43.76098644,7.856266973,2.734949597,Cassava,7.3
1353.012337,27.87421325,54.20449456,7.009828749,48.45117923,37.38449275,48.47949069,6.436893854,1.323822609,Cassava,7.07
1445.84605,32.87390371,69.63703291,5.712297497,86.03257912,61.04656859,47.36841115,8.350989697,2.192297132,Wheat,9.9
1587.246441,32.37067045,58.06001856,6.398008119,48.28067718,23.48352834,72.36325445,8.651727219,2.933938792,Wheat,8.53
1160.219887,23.0129011,61.8362836,7.17445266,104.8370285,64.75366375,58.9346109,7.256342935,2.42647377,Maize,8.77
839.2655331,32.34640387,50.70229919,7.095319778,102.0726358,35.08899749,73.67474149,5.855974457,1.940581594,Sorghum,8.2
1582.935135,22.73008493,69.23194516,7.260209088,84.92100849,63.81945127,56.04352664,8.181405685,2.675123248,Rice,10.3
1446.43937,33.07047567,58.78218786,6.377968261,53.96574968,29.02705887,59.26963847,8.840351019,1.979778266,Sorghum,9.35
661.7292185,31.79981765,52.55154868,5.816863615,70.53662913,47.88599283,82.89028044,8.854919114,2.71160531,Maize,7.12
707.0446577,29.46844228,67.66858288,5.751584436,84.4089897,37.83291528,50.74727036,5.377780475,2.947132414,Maize,6.16
1517.475157,34.22130794,82.41499373,6.818630328,70.11012958,41.71732539,57.30067521,8.79505062,2.400336512,Wheat,10.02
892.0143033,29.3696088,73.75602147,7.124253999,47.62467168,55.06357958,49.87019042,5.518528163,2.329433328,Sorghum,6.58
762.4369501,34.78891737,82.13632063,6.078303572,99.24194032,26.78999379,69.20624713,5.238547459,1.333468649,Sorghum,6.68
1578.462545,21.81380561,73.8969613,5.641210772,93.55209692,33.93310765,48.59853609,6.351210141,1.012892037,Cassava,9.43
1570.371001,29.07226073,63.08407047,7.134808222,50.83444399,64.08709417,88.48060741,8.870610616,0.869241409,Cassava,8.42
1149.607507,28.77378544,57.79674362,6.593554694,91.72300592,36.44808724,48.94084599,5.240953999,2.8920639,Sorghum,7.98
621.7789199,29.36463657,57.22514142,6.823435063,89.69243928,62.59626788,45.32604572,5.109847116,2.785277198,Cassava,6.85
1508.636028,26.83789312,53.12352236,6.495937978,81.92113766,61.08627359,73.02608666,5.283218304,2.263344027,Wheat,7.75
1429.268994,26.94693778,73.48015023,6.653729047,118.2487829,65.78912535,80.94768353,6.533076908,0.862749251,Wheat,9.59
1191.867003,26.60474113,59.0210661,5.695384231,74.88746379,52.54338602,67.52338882,8.095685759,1.666386567,Sorghum,8.89
1575.00606,20.67635807,71.14663213,6.158529005,48.42801911,41.7335283,68.4698478,7.112662269,0.572941176,Rice,7.18
1179.117464,23.48003876,63.6590622,6.124409487,108.6810646,22.37865088,50.87980512,6.579265347,2.047085659,Rice,9.25
1352.622103,22.88580524,86.46949095,6.328297359,40.88872248,53.4048091,66.24016794,5.50383054,2.899669014,Wheat,7.12
1161.564431,27.03895979,65.92488888,5.919702757,116.2250247,55.10793195,64.05622494,7.524800807,2.601051146,Cassava,9.15
1297.295159,28.47304064,88.65376431,6.967438429,67.52023328,26.76989257,58.93683555,7.717417123,0.943188795,Rice,8.63
1249.444274,32.38417637,56.28200714,6.911571407,45.46061069,20.39750414,31.95808118,7.526018311,2.933405132,Wheat,7.25
671.6886865,29.24981193,50.12915541,7.085171249,59.44964206,34.9608538,50.63873922,8.054211767,1.164354679,Cassava,7.57
884.4708939,28.11487907,68.52002115,7.411139378,61.07172657,24.59456216,62.45888848,5.738078315,1.534066751,Maize,6.56
927.4496323,31.62301258,87.94413572,7.38110116,81.98408773,69.16275532,69.3562331,5.513955747,2.720942358,Maize,7
1068.689242,22.29041432,81.65687022,6.748806015,110.5696777,61.36612317,49.20662557,6.02525826,2.334571371,Maize,8.1
781.6377993,22.2703017,73.59187531,5.671524526,56.61607495,47.26882479,37.98340859,5.993087263,2.766977585,Wheat,6.32
1297.117518,24.60322142,85.09420489,6.000569617,87.12661683,38.42471688,75.12896456,6.486349424,1.122154182,Sorghum,9.17
1136.363688,30.74432429,66.88064821,7.09089229,86.80197436,29.81249924,83.44510219,8.347295832,2.909780523,Rice,9.37
1169.008516,30.13611476,84.54316945,5.605182664,112.9763707,33.55817104,33.4226209,5.950427947,1.965899908,Maize,8.35
1444.330251,23.8632093,61.22830417,5.655092808,83.08093439,38.29521949,50.38247091,6.830530697,2.624218442,Sorghum,9.85
705.1885959,27.85390441,57.85740015,5.924782395,60.53881696,42.97008464,59.66400296,8.486045047,2.730280352,Cassava,6.66
1418.436991,31.8932299,81.91813731,5.532735167,100.3091086,62.63597286,66.3019763,8.004976792,2.440425517,Rice,10.17
1106.583406,32.20431074,81.69163894,7.332208714,113.7098906,46.48572915,31.8896304,5.076427626,2.847316754,Sorghum,7.59
1069.908029,23.98698496,73.61656779,7.069240783,60.58733096,57.15306289,70.3211486,7.102333851,1.313605243,Cassava,6.75
1472.77446,26.04194108,64.98652273,6.782741703,113.6265326,45.40089594,73.36143981,6.8275321,1.047019128,Wheat,9.79
731.1059794,32.98547511,89.31590099,6.491737454,75.97391568,37.40362377,68.28161673,7.432108368,1.358455302,Cassava,7.26
943.1666517,29.6720575,72.18184729,6.937110855,115.311388,58.97957805,48.26074248,8.036489735,1.625061318,Cassava,9.54
849.9393491,23.57967517,67.30499633,5.603067747,94.85487514,57.48505398,50.72580032,6.861141012,1.975891468,Maize,8.11
673.597846,30.66946301,71.06806683,6.748524564,97.90644647,53.77793704,35.71929532,8.130368304,2.025116455,Sorghum,7.86
821.4272192,32.39138417,65.6155674,6.650693445,84.12763779,49.25834112,34.17038565,6.209894582,0.666201349,Sorghum,7.72
1080.160975,33.53148021,65.56704733,7.064899508,62.97970871,62.8132886,55.17018653,6.420869663,2.243699011,Wheat,6.21
658.0922295,22.49958986,80.89294869,7.341463415,53.50706278,48.47206108,32.05042164,6.163373829,1.621969898,Wheat,6.09
1335.877867,20.6616178,81.24922604,5.905295529,100.7625417,51.27354059,50.37455022,7.895005923,1.09080646,Cassava,9.23
1019.500905,20.14705364,56.20333389,7.364743881,103.6449453,31.80817954,73.09752042,7.673927164,0.942314035,Rice,8.88
971.058527,33.70558614,79.54871533,7.020698393,85.1108827,53.27698994,60.52430858,7.963575213,2.331819114,Cassava,8.52
1229.813664,21.00979948,66.41525061,7.297578247,116.275106,59.11054739,39.08827134,6.498879827,0.956383373,Maize,9.04
1252.136136,31.59716677,85.35062874,7.221296951,47.93679421,26.28370035,84.58030878,8.375137728,1.650945413,Sorghum,8.92
1196.63585,23.81324841,66.14967054,6.739385928,56.50139089,69.94166188,46.97636714,7.209661112,1.885398984,Rice,6.64
1051.485228,23.62315185,72.61412289,5.682028831,70.95408907,31.21260975,37.45066644,8.701931724,2.249857287,Cassava,8.24
733.2703755,30.91779703,72.83501731,5.616502265,42.02399595,46.63297439,69.09187152,8.291494466,1.69568231,Wheat,6.5
1276.530479,31.00483491,74.52210772,6.204432505,50.55163864,52.37692723,76.12177991,5.759308475,1.737166798,Rice,6.3
845.3131499,23.56511222,66.75723818,6.280923837,84.33429858,24.66053449,64.87502015,5.087384353,1.143437821,Sorghum,6.54
1102.138014,30.30404455,80.85062494,5.571122633,82.99895104,37.72182963,71.69453522,6.135119048,2.359309074,Rice,8.42
1584.393958,33.62878966,73.73160779,7.287524355,52.24718503,22.15175785,61.98799499,8.897479105,2.274341119,Rice,9.42
905.1424036,30.03157029,51.59630852,6.441239241,58.98045467,22.45990758,44.99462284,7.889841725,1.877971956,Wheat,7.49
1352.171105,34.3190704,84.97430283,5.503039502,57.49615976,30.38684421,54.7856778,7.583018258,0.882672652,Rice,8.05
1515.678694,31.65675372,66.77327749,6.667986953,83.34416042,49.11150278,81.60691522,5.800478558,2.209284922,Rice,8.38
1235.838869,20.18752492,54.32265056,5.682533539,69.97540861,51.10044784,89.75790183,6.016315541,0.839898829,Sorghum,7.1
1014.762648,22.18963149,50.9817817,6.627918118,110.3658011,63.04250526,36.04731437,5.589907661,1.727802483,Cassava,8.85
1094.941,20.30177268,61.38256713,7.302983741,80.92070615,59.89743759,54.13776596,7.707854591,0.922508043,Wheat,8.01
1336.533267,31.7987157,53.60561036,5.866621486,77.03114189,51.87183682,68.24948007,7.672811922,2.286038117,Sorghum,10.19
608.4061338,22.49901058,69.94256168,6.991186116,104.713992,56.4471846,59.1841634,6.125110191,1.611790401,Sorghum,7.53
609.2948981,28.96939184,52.98267616,5.79078019,90.07812964,20.66743362,64.41332,7.553520349,2.470687534,Cassava,7.31
1487.205222,22.77452891,73.42023021,5.718819329,72.21521187,64.10321975,66.5008505,7.758468143,1.064925826,Sorghum,9.51
1522.75092,29.35223661,54.23541937,5.531104496,41.27380132,22.56058961,84.69695174,6.433514919,1.245581319,Maize,6.63
838.4932757,21.37742014,54.34506371,6.698377396,71.74680413,65.1227694,57.82420263,7.013966303,2.820612453,Wheat,6.53
1101.640739,27.52972966,64.52651921,6.920823721,71.37821345,49.41610852,56.84372062,7.114979444,2.567568248,Cassava,7.18
1170.320425,34.06263228,77.72848083,6.116726488,117.0395065,37.13584506,88.99524143,5.767958915,2.999123836,Rice,8.51
675.9056499,30.69859823,79.61766344,6.859149374,102.2085414,43.59164708,33.24683679,6.431013171,2.105786243,Maize,7.07
853.0052063,27.30047207,79.14442091,7.205596206,46.91878784,66.28099578,85.66389975,5.031734968,1.766023939,Maize,5.9
1187.144264,28.30570144,74.6308663,6.506702564,63.5045531,24.78521931,42.50276464,7.961020455,1.102658797,Cassava,8.09
1014.475855,33.02748112,58.57155313,5.879238473,118.8325124,47.03022201,41.43124224,5.66321932,2.654162423,Cassava,9.01
1199.845967,21.72557381,85.47632354,6.387810011,119.1485818,34.08801638,61.72903389,5.692401123,1.599264947,Maize,8.55
869.8657378,24.24640898,88.79305246,5.576892972,79.74892203,51.46229021,69.64568247,8.018182753,2.402413521,Rice,7.68
1555.502982,31.33501932,82.94756997,6.564630831,92.61386751,43.90621584,46.58502281,6.253532321,1.401331858,Cassava,9.23
847.6317253,27.7496317,86.64965245,6.311927658,57.81168516,37.34279478,82.61323767,8.766791694,2.716717233,Cassava,6.78
887.3476114,25.81768271,88.99735298,6.147704621,51.02879077,34.10471022,87.83865153,6.663501802,2.83470485,Sorghum,6.76
693.3433973,22.96243587,74.64408965,6.368956324,93.33394023,68.6703146,33.1628236,5.766506688,2.100559806,Wheat,6.89
1496.52645,31.96471865,68.62329942,6.99094935,56.64780488,20.68652958,64.20099902,8.252978684,1.583608848,Maize,7.88
1114.0379,33.26519396,69.12560437,5.514951173,103.9878914,50.88586707,73.82360022,8.604348825,1.215535591,Cassava,10.48
1103.069921,29.03725324,63.81564658,7.192134305,95.80529439,56.67037919,78.4804361,6.032336725,2.364104474,Wheat,8.38
1088.537831,27.56284423,53.9271288,7.204241918,82.6790551,49.72173608,37.28643939,7.407290128,0.604970875,Rice,8.59
1523.208767,32.95306208,57.77269695,6.687601332,88.21592964,60.17162074,75.41522177,8.972972862,1.377101693,Sorghum,10.28
1363.991674,24.28690028,59.44825467,7.104909191,100.2977833,30.16959839,82.15623624,5.538917669,0.773099563,Rice,8
951.1072365,33.29798889,77.81760675,6.289437165,52.58007388,55.67382564,65.94883317,8.950731644,2.413898655,Sorghum,8.1
857.4470455,34.42843548,50.7709447,5.976701181,79.91987012,23.95342002,50.64377006,6.988939893,1.617333132,Maize,7.35
1060.585225,33.18534578,70.21163494,7.382093702,51.81853446,34.01280438,69.39094651,6.132490328,1.368190174,Sorghum,6.79
934.660756,31.65067667,52.82659016,6.62732522,47.97357777,28.8425401,33.74672726,8.606732115,0.620511147,Maize,8.07
1116.416448,23.37466103,65.34354535,6.487312369,76.0048113,57.40435949,84.71299958,6.201088856,0.561351243,Maize,6.87
744.1561105,27.13285175,62.13396944,7.488760135,54.78783714,38.9293366,66.99011892,6.380494207,1.686058848,Maize,5.19
1573.483633,27.62107064,86.41281754,5.586165737,49.58546751,67.22557974,37.7238667,7.946204782,1.61500901,Sorghum,9.47
1327.600825,33.9795392,60.27541956,6.896160755,67.38286541,55.88048724,38.52696756,6.830170199,0.959074319,Wheat,7.59
936.4462298,30.73444111,59.33399398,6.869767808,79.67521552,24.60182785,53.20168111,8.476824812,2.973227245,Maize,8.24
730.1877743,31.82222621,76.23148293,6.070023998,71.30388502,60.55751156,54.78659682,8.023092847,1.238014253,Sorghum,7.53
1324.811799,26.99596165,71.81417127,6.697466225,76.04597556,43.30678098,45.94251724,8.943057512,2.76453764,Rice,9.14
768.4279709,32.80902817,87.23248292,5.822584209,98.76149251,51.15116548,48.2030982,6.744365615,2.193173568,Rice,7.89
701.2959138,22.83563978,51.33259889,7.304403451,85.91169516,46.17137179,72.37443844,8.953400895,0.930593221,Rice,8.25
1503.94416,26.17190917,81.73987033,5.90585632,79.48843539,26.37352696,54.773904,6.049127867,1.87357899,Cassava,8.05
1380.406213,34.07555557,61.35371125,6.986263391,110.847387,26.24259385,65.15593369,7.447385234,1.180962756,Rice,9.16
887.3451796,30.6188369,65.93262366,5.630850774,71.93327074,69.98844824,45.66309233,6.061026114,0.924716037,Rice,7.15
871.6373827,28.62129955,88.58408528,6.715390545,72.78780738,39.48168145,31.45355308,5.010169209,2.492983867,Sorghum,6.17
886.0270448,25.35022826,81.3315556,6.368773406,103.144014,51.68670254,31.98817238,8.874754816,0.953582592,Wheat,9.3
875.6195617,32.13941043,57.59359456,6.302175567,109.1992975,51.86361381,48.12483597,7.576198886,2.531561189,Rice,9.53
1587.927685,34.46844265,70.36149248,5.692282513,96.05456711,33.43103935,70.16849569,6.407022393,2.296896096,Cassava,8.3
967.3225583,34.11792916,55.4669149,5.636809674,102.4959278,40.06629801,57.9345354,8.735269041,1.974801795,Cassava,8.86
1060.214463,32.12075179,70.95174371,7.473741619,103.7448903,56.42957741,65.32119943,6.649586887,0.632180834,Cassava,9.35
